Rest_id,D_ID,D_type,volume,Maker,D_name,Price
654,2,beer,0.5,carlsberg,tuborg classic,40
654,4,beer,0.4,carlsberg,tuborg,60
654,1,beer,0.4,carlsberg,carlsberg,45
654,21,cider,0.275,cult,mokai,39
655,1,beer,0.5,carlsberg,carlsberg,60
655,21,cider,0.275,cult,mokai,45
655,5,beer,0.5,diageo,guinness,60
655,22,cider,0.275,carlsberg,somersby,50
655,20,cider,0.275,smirnoff,smirnoff ice,45
655,6,beer,0.4,hancock,høker,50
655,23,cider,0.275,diageo,bacardi breezer,39
656,23,cider,0.275,diageo,bacardi breezer,50
656,1,beer,0.4,carlsberg,carlsberg,50
656,2,beer,0.4,carlsberg,tuborg classic,45
656,6,beer,0.4,hancock,høker,65
657,5,beer,0.4,diageo,guinness,40
657,1,beer,0.4,carlsberg,carlsberg,20
658,20,cider,0.275,smirnoff,smirnoff ice,50
658,1,beer,0.4,carlsberg,carlsberg,20
658,5,beer,0.4,diageo,guinness,60
659,1,beer,0.5,carlsberg,carlsberg,55
659,20,cider,0.275,smirnoff,smirnoff ice,50
659,4,beer,0.5,carlsberg,tuborg,60
659,21,cider,0.275,cult,mokai,39
659,2,beer,0.5,carlsberg,tuborg classic,20
659,3,beer,0.4,carlsberg,blanc 1664,50
660,10,shot,0.02,underberg,underberg,35
660,21,cider,0.275,cult,mokai,45
660,3,beer,0.5,carlsberg,blanc 1664,55
660,2,beer,0.4,carlsberg,tuborg classic,40
660,20,cider,0.275,smirnoff,smirnoff ice,30
660,6,beer,0.5,hancock,høker,40
661,22,cider,0.275,carlsberg,somersby,55
661,3,beer,0.4,carlsberg,blanc 1664,55
661,10,shot,0.02,underberg,underberg,35
661,6,beer,0.4,hancock,høker,50
661,21,cider,0.275,cult,mokai,55
661,5,beer,0.4,diageo,guinness,60
662,1,beer,0.4,carlsberg,carlsberg,55
662,21,cider,0.275,cult,mokai,50
662,4,beer,0.4,carlsberg,tuborg,40
662,5,beer,0.5,diageo,guinness,40
662,3,beer,0.4,carlsberg,blanc 1664,55
662,10,shot,0.02,underberg,underberg,35
662,2,beer,0.4,carlsberg,tuborg classic,60
663,22,cider,0.275,carlsberg,somersby,50
663,1,beer,0.5,carlsberg,carlsberg,55
664,1,beer,0.4,carlsberg,carlsberg,45
664,2,beer,0.5,carlsberg,tuborg classic,60
664,4,beer,0.4,carlsberg,tuborg,60
664,3,beer,0.4,carlsberg,blanc 1664,55
664,20,cider,0.275,smirnoff,smirnoff ice,30
664,21,cider,0.275,cult,mokai,45
665,20,cider,0.275,smirnoff,smirnoff ice,30
665,2,beer,0.4,carlsberg,tuborg classic,55
665,6,beer,0.5,hancock,høker,50
665,1,beer,0.5,carlsberg,carlsberg,40
665,22,cider,0.275,carlsberg,somersby,39
665,10,shot,0.02,underberg,underberg,35
665,21,cider,0.275,cult,mokai,50
666,3,beer,0.4,carlsberg,blanc 1664,55
666,5,beer,0.5,diageo,guinness,65
666,2,beer,0.5,carlsberg,tuborg classic,20
667,21,cider,0.275,cult,mokai,45
667,23,cider,0.275,diageo,bacardi breezer,50
668,4,beer,0.5,carlsberg,tuborg,55
668,10,shot,0.02,underberg,underberg,35
668,21,cider,0.275,cult,mokai,39
669,3,beer,0.5,carlsberg,blanc 1664,55
669,10,shot,0.02,underberg,underberg,30
669,6,beer,0.4,hancock,høker,55
669,2,beer,0.5,carlsberg,tuborg classic,40
669,22,cider,0.275,carlsberg,somersby,50
669,23,cider,0.275,diageo,bacardi breezer,30
669,4,beer,0.5,carlsberg,tuborg,55
670,21,cider,0.275,cult,mokai,45
670,23,cider,0.275,diageo,bacardi breezer,50
670,4,beer,0.5,carlsberg,tuborg,55
670,6,beer,0.5,hancock,høker,50
670,3,beer,0.4,carlsberg,blanc 1664,55
670,5,beer,0.4,diageo,guinness,65
671,22,cider,0.275,carlsberg,somersby,39
671,10,shot,0.02,underberg,underberg,30
671,6,beer,0.4,hancock,høker,60
671,2,beer,0.4,carlsberg,tuborg classic,40
671,20,cider,0.275,smirnoff,smirnoff ice,30
671,1,beer,0.4,carlsberg,carlsberg,55
672,6,beer,0.4,hancock,høker,60
672,10,shot,0.02,underberg,underberg,30
672,21,cider,0.275,cult,mokai,30
673,20,cider,0.275,smirnoff,smirnoff ice,39
673,1,beer,0.5,carlsberg,carlsberg,45
673,21,cider,0.275,cult,mokai,55
673,10,shot,0.02,underberg,underberg,25
674,2,beer,0.5,carlsberg,tuborg classic,45
674,6,beer,0.4,hancock,høker,50
674,10,shot,0.02,underberg,underberg,25
674,23,cider,0.275,diageo,bacardi breezer,39
674,5,beer,0.4,diageo,guinness,60
674,4,beer,0.4,carlsberg,tuborg,45
674,3,beer,0.5,carlsberg,blanc 1664,65
675,21,cider,0.275,cult,mokai,55
675,2,beer,0.4,carlsberg,tuborg classic,60
675,22,cider,0.275,carlsberg,somersby,45
676,10,shot,0.02,underberg,underberg,35
676,23,cider,0.275,diageo,bacardi breezer,45
676,4,beer,0.4,carlsberg,tuborg,50
676,2,beer,0.4,carlsberg,tuborg classic,60
676,1,beer,0.5,carlsberg,carlsberg,55
677,6,beer,0.5,hancock,høker,40
677,10,shot,0.02,underberg,underberg,35
677,3,beer,0.5,carlsberg,blanc 1664,55
677,2,beer,0.5,carlsberg,tuborg classic,50
677,20,cider,0.275,smirnoff,smirnoff ice,45
677,4,beer,0.5,carlsberg,tuborg,60
678,10,shot,0.02,underberg,underberg,35
678,22,cider,0.275,carlsberg,somersby,30
678,4,beer,0.4,carlsberg,tuborg,20
678,2,beer,0.5,carlsberg,tuborg classic,50
679,2,beer,0.4,carlsberg,tuborg classic,50
679,20,cider,0.275,smirnoff,smirnoff ice,39
679,21,cider,0.275,cult,mokai,39
679,1,beer,0.5,carlsberg,carlsberg,60
680,4,beer,0.5,carlsberg,tuborg,55
680,6,beer,0.5,hancock,høker,50
681,6,beer,0.5,hancock,høker,50
681,21,cider,0.275,cult,mokai,39
681,2,beer,0.5,carlsberg,tuborg classic,45
681,10,shot,0.02,underberg,underberg,30
681,1,beer,0.4,carlsberg,carlsberg,20
681,3,beer,0.4,carlsberg,blanc 1664,40
681,22,cider,0.275,carlsberg,somersby,50
682,3,beer,0.4,carlsberg,blanc 1664,50
682,22,cider,0.275,carlsberg,somersby,55
682,5,beer,0.5,diageo,guinness,40
682,4,beer,0.4,carlsberg,tuborg,45
683,4,beer,0.5,carlsberg,tuborg,50
683,2,beer,0.4,carlsberg,tuborg classic,55
684,1,beer,0.5,carlsberg,carlsberg,55
684,21,cider,0.275,cult,mokai,45
684,5,beer,0.5,diageo,guinness,40
684,10,shot,0.02,underberg,underberg,30
684,2,beer,0.5,carlsberg,tuborg classic,50
684,3,beer,0.5,carlsberg,blanc 1664,50
684,22,cider,0.275,carlsberg,somersby,55
685,20,cider,0.275,smirnoff,smirnoff ice,39
685,6,beer,0.4,hancock,høker,55
685,4,beer,0.4,carlsberg,tuborg,60
685,2,beer,0.5,carlsberg,tuborg classic,45
686,6,beer,0.5,hancock,høker,40
686,5,beer,0.4,diageo,guinness,50
686,4,beer,0.4,carlsberg,tuborg,45
686,3,beer,0.4,carlsberg,blanc 1664,40
686,23,cider,0.275,diageo,bacardi breezer,30
687,6,beer,0.4,hancock,høker,55
687,2,beer,0.4,carlsberg,tuborg classic,45
687,20,cider,0.275,smirnoff,smirnoff ice,39
687,5,beer,0.5,diageo,guinness,65
687,4,beer,0.5,carlsberg,tuborg,60
687,10,shot,0.02,underberg,underberg,25
688,5,beer,0.5,diageo,guinness,55
688,4,beer,0.5,carlsberg,tuborg,20
688,20,cider,0.275,smirnoff,smirnoff ice,39
689,23,cider,0.275,diageo,bacardi breezer,45
689,20,cider,0.275,smirnoff,smirnoff ice,50
689,4,beer,0.4,carlsberg,tuborg,50
689,21,cider,0.275,cult,mokai,55
690,21,cider,0.275,cult,mokai,55
690,6,beer,0.5,hancock,høker,55
691,23,cider,0.275,diageo,bacardi breezer,55
691,1,beer,0.4,carlsberg,carlsberg,20
691,22,cider,0.275,carlsberg,somersby,30
692,6,beer,0.5,hancock,høker,55
692,10,shot,0.02,underberg,underberg,25
692,5,beer,0.4,diageo,guinness,55
692,20,cider,0.275,smirnoff,smirnoff ice,39
692,22,cider,0.275,carlsberg,somersby,39
692,21,cider,0.275,cult,mokai,30
692,4,beer,0.4,carlsberg,tuborg,40
693,23,cider,0.275,diageo,bacardi breezer,45
693,1,beer,0.4,carlsberg,carlsberg,50
693,2,beer,0.5,carlsberg,tuborg classic,20
693,6,beer,0.5,hancock,høker,50
693,5,beer,0.5,diageo,guinness,55
693,3,beer,0.4,carlsberg,blanc 1664,60
694,20,cider,0.275,smirnoff,smirnoff ice,45
694,1,beer,0.5,carlsberg,carlsberg,40
694,2,beer,0.5,carlsberg,tuborg classic,55
694,21,cider,0.275,cult,mokai,55
694,4,beer,0.5,carlsberg,tuborg,45
694,5,beer,0.5,diageo,guinness,40
695,23,cider,0.275,diageo,bacardi breezer,55
695,6,beer,0.5,hancock,høker,60
695,22,cider,0.275,carlsberg,somersby,45
695,2,beer,0.5,carlsberg,tuborg classic,60
695,3,beer,0.4,carlsberg,blanc 1664,65
695,4,beer,0.4,carlsberg,tuborg,55
695,21,cider,0.275,cult,mokai,45
696,3,beer,0.5,carlsberg,blanc 1664,50
696,6,beer,0.4,hancock,høker,50
696,4,beer,0.5,carlsberg,tuborg,45
696,23,cider,0.275,diageo,bacardi breezer,39
696,21,cider,0.275,cult,mokai,39
696,10,shot,0.02,underberg,underberg,25
697,1,beer,0.5,carlsberg,carlsberg,20
697,4,beer,0.5,carlsberg,tuborg,45
698,1,beer,0.5,carlsberg,carlsberg,60
698,2,beer,0.5,carlsberg,tuborg classic,55
698,6,beer,0.4,hancock,høker,50
698,20,cider,0.275,smirnoff,smirnoff ice,30
698,22,cider,0.275,carlsberg,somersby,39
699,23,cider,0.275,diageo,bacardi breezer,55
699,3,beer,0.4,carlsberg,blanc 1664,60
699,5,beer,0.5,diageo,guinness,40
699,20,cider,0.275,smirnoff,smirnoff ice,45
699,6,beer,0.5,hancock,høker,65
699,1,beer,0.4,carlsberg,carlsberg,60
699,22,cider,0.275,carlsberg,somersby,55
700,1,beer,0.4,carlsberg,carlsberg,60
700,2,beer,0.5,carlsberg,tuborg classic,50
700,6,beer,0.4,hancock,høker,60
701,20,cider,0.275,smirnoff,smirnoff ice,30
701,21,cider,0.275,cult,mokai,39
701,1,beer,0.4,carlsberg,carlsberg,50
701,5,beer,0.5,diageo,guinness,60
701,23,cider,0.275,diageo,bacardi breezer,45
702,5,beer,0.5,diageo,guinness,65
702,6,beer,0.4,hancock,høker,50
702,3,beer,0.5,carlsberg,blanc 1664,60
702,10,shot,0.02,underberg,underberg,30
703,6,beer,0.5,hancock,høker,65
703,20,cider,0.275,smirnoff,smirnoff ice,30
704,21,cider,0.275,cult,mokai,39
704,4,beer,0.5,carlsberg,tuborg,60
705,5,beer,0.5,diageo,guinness,40
705,10,shot,0.02,underberg,underberg,30
705,4,beer,0.5,carlsberg,tuborg,60
706,4,beer,0.5,carlsberg,tuborg,45
706,22,cider,0.275,carlsberg,somersby,30
706,21,cider,0.275,cult,mokai,45
706,5,beer,0.4,diageo,guinness,60
707,4,beer,0.4,carlsberg,tuborg,50
707,2,beer,0.4,carlsberg,tuborg classic,20
707,10,shot,0.02,underberg,underberg,35
707,6,beer,0.5,hancock,høker,60
707,23,cider,0.275,diageo,bacardi breezer,50
707,22,cider,0.275,carlsberg,somersby,50
708,20,cider,0.275,smirnoff,smirnoff ice,55
708,22,cider,0.275,carlsberg,somersby,30
708,3,beer,0.4,carlsberg,blanc 1664,60
708,23,cider,0.275,diageo,bacardi breezer,39
708,2,beer,0.5,carlsberg,tuborg classic,60
709,23,cider,0.275,diageo,bacardi breezer,50
709,21,cider,0.275,cult,mokai,50
710,23,cider,0.275,diageo,bacardi breezer,30
710,3,beer,0.5,carlsberg,blanc 1664,65
710,10,shot,0.02,underberg,underberg,30
711,4,beer,0.4,carlsberg,tuborg,45
711,6,beer,0.4,hancock,høker,65
711,20,cider,0.275,smirnoff,smirnoff ice,30
712,3,beer,0.5,carlsberg,blanc 1664,55
712,21,cider,0.275,cult,mokai,39
712,6,beer,0.4,hancock,høker,50
712,10,shot,0.02,underberg,underberg,30
712,20,cider,0.275,smirnoff,smirnoff ice,50
712,5,beer,0.4,diageo,guinness,55
712,2,beer,0.5,carlsberg,tuborg classic,50
713,4,beer,0.4,carlsberg,tuborg,50
713,20,cider,0.275,smirnoff,smirnoff ice,45
714,1,beer,0.5,carlsberg,carlsberg,50
714,3,beer,0.5,carlsberg,blanc 1664,60
715,2,beer,0.4,carlsberg,tuborg classic,60
715,1,beer,0.5,carlsberg,carlsberg,50
715,3,beer,0.4,carlsberg,blanc 1664,55
715,6,beer,0.5,hancock,høker,50
715,10,shot,0.02,underberg,underberg,35
715,23,cider,0.275,diageo,bacardi breezer,39
716,21,cider,0.275,cult,mokai,30
716,1,beer,0.5,carlsberg,carlsberg,60
717,23,cider,0.275,diageo,bacardi breezer,30
717,2,beer,0.5,carlsberg,tuborg classic,45
717,20,cider,0.275,smirnoff,smirnoff ice,55
717,4,beer,0.5,carlsberg,tuborg,45
717,3,beer,0.5,carlsberg,blanc 1664,50
718,23,cider,0.275,diageo,bacardi breezer,30
718,10,shot,0.02,underberg,underberg,25
718,22,cider,0.275,carlsberg,somersby,39
718,20,cider,0.275,smirnoff,smirnoff ice,50
718,1,beer,0.4,carlsberg,carlsberg,55
718,2,beer,0.4,carlsberg,tuborg classic,45
719,3,beer,0.4,carlsberg,blanc 1664,40
719,21,cider,0.275,cult,mokai,30
719,1,beer,0.5,carlsberg,carlsberg,45
719,20,cider,0.275,smirnoff,smirnoff ice,30
720,22,cider,0.275,carlsberg,somersby,45
720,3,beer,0.4,carlsberg,blanc 1664,40
720,21,cider,0.275,cult,mokai,50
720,23,cider,0.275,diageo,bacardi breezer,45
720,20,cider,0.275,smirnoff,smirnoff ice,50
720,1,beer,0.4,carlsberg,carlsberg,20
720,4,beer,0.4,carlsberg,tuborg,60
721,10,shot,0.02,underberg,underberg,25
721,2,beer,0.4,carlsberg,tuborg classic,40
721,21,cider,0.275,cult,mokai,50
721,22,cider,0.275,carlsberg,somersby,55
721,5,beer,0.5,diageo,guinness,50
721,6,beer,0.5,hancock,høker,40
721,1,beer,0.5,carlsberg,carlsberg,60
722,21,cider,0.275,cult,mokai,39
722,1,beer,0.4,carlsberg,carlsberg,45
722,2,beer,0.5,carlsberg,tuborg classic,45
722,20,cider,0.275,smirnoff,smirnoff ice,55
722,10,shot,0.02,underberg,underberg,25
722,6,beer,0.5,hancock,høker,55
722,22,cider,0.275,carlsberg,somersby,39
723,3,beer,0.4,carlsberg,blanc 1664,60
723,10,shot,0.02,underberg,underberg,25
723,2,beer,0.5,carlsberg,tuborg classic,55
723,1,beer,0.4,carlsberg,carlsberg,50
723,21,cider,0.275,cult,mokai,45
723,23,cider,0.275,diageo,bacardi breezer,50
723,6,beer,0.5,hancock,høker,60
724,4,beer,0.4,carlsberg,tuborg,60
724,6,beer,0.5,hancock,høker,50
724,10,shot,0.02,underberg,underberg,35
724,3,beer,0.5,carlsberg,blanc 1664,55
724,2,beer,0.4,carlsberg,tuborg classic,60
724,23,cider,0.275,diageo,bacardi breezer,55
725,6,beer,0.4,hancock,høker,65
725,23,cider,0.275,diageo,bacardi breezer,39
725,10,shot,0.02,underberg,underberg,25
725,5,beer,0.4,diageo,guinness,40
725,2,beer,0.5,carlsberg,tuborg classic,20
725,20,cider,0.275,smirnoff,smirnoff ice,45
725,3,beer,0.4,carlsberg,blanc 1664,55
726,3,beer,0.4,carlsberg,blanc 1664,60
726,21,cider,0.275,cult,mokai,39
726,10,shot,0.02,underberg,underberg,25
727,22,cider,0.275,carlsberg,somersby,45
727,10,shot,0.02,underberg,underberg,35
728,4,beer,0.5,carlsberg,tuborg,45
728,1,beer,0.5,carlsberg,carlsberg,50
728,23,cider,0.275,diageo,bacardi breezer,55
728,3,beer,0.4,carlsberg,blanc 1664,65
729,2,beer,0.5,carlsberg,tuborg classic,20
729,6,beer,0.4,hancock,høker,60
729,10,shot,0.02,underberg,underberg,25
729,21,cider,0.275,cult,mokai,39
729,5,beer,0.4,diageo,guinness,50
730,21,cider,0.275,cult,mokai,39
730,4,beer,0.5,carlsberg,tuborg,40
730,20,cider,0.275,smirnoff,smirnoff ice,39
730,2,beer,0.4,carlsberg,tuborg classic,55
731,22,cider,0.275,carlsberg,somersby,55
731,1,beer,0.4,carlsberg,carlsberg,40
731,21,cider,0.275,cult,mokai,30
731,23,cider,0.275,diageo,bacardi breezer,39
732,4,beer,0.5,carlsberg,tuborg,45
732,10,shot,0.02,underberg,underberg,25
732,22,cider,0.275,carlsberg,somersby,50
732,1,beer,0.4,carlsberg,carlsberg,20
732,23,cider,0.275,diageo,bacardi breezer,50
732,6,beer,0.4,hancock,høker,40
732,3,beer,0.4,carlsberg,blanc 1664,65
733,23,cider,0.275,diageo,bacardi breezer,30
733,1,beer,0.4,carlsberg,carlsberg,50
733,4,beer,0.4,carlsberg,tuborg,20
733,5,beer,0.5,diageo,guinness,65
733,22,cider,0.275,carlsberg,somersby,50
734,23,cider,0.275,diageo,bacardi breezer,45
734,20,cider,0.275,smirnoff,smirnoff ice,45
734,22,cider,0.275,carlsberg,somersby,30
734,4,beer,0.4,carlsberg,tuborg,55
734,21,cider,0.275,cult,mokai,45
735,21,cider,0.275,cult,mokai,50
735,22,cider,0.275,carlsberg,somersby,45
735,2,beer,0.5,carlsberg,tuborg classic,55
735,5,beer,0.4,diageo,guinness,60
736,6,beer,0.4,hancock,høker,40
736,23,cider,0.275,diageo,bacardi breezer,45
736,2,beer,0.5,carlsberg,tuborg classic,20
736,4,beer,0.5,carlsberg,tuborg,55
736,10,shot,0.02,underberg,underberg,30
736,5,beer,0.5,diageo,guinness,65
736,21,cider,0.275,cult,mokai,30
737,10,shot,0.02,underberg,underberg,25
737,6,beer,0.4,hancock,høker,55
737,5,beer,0.4,diageo,guinness,65
737,1,beer,0.4,carlsberg,carlsberg,20
738,4,beer,0.4,carlsberg,tuborg,50
738,21,cider,0.275,cult,mokai,30
738,2,beer,0.4,carlsberg,tuborg classic,55
738,6,beer,0.5,hancock,høker,50
739,4,beer,0.4,carlsberg,tuborg,40
739,3,beer,0.4,carlsberg,blanc 1664,50
740,4,beer,0.4,carlsberg,tuborg,50
740,1,beer,0.5,carlsberg,carlsberg,60
740,5,beer,0.4,diageo,guinness,50
741,21,cider,0.275,cult,mokai,45
741,1,beer,0.5,carlsberg,carlsberg,20
741,22,cider,0.275,carlsberg,somersby,55
742,4,beer,0.4,carlsberg,tuborg,40
742,3,beer,0.5,carlsberg,blanc 1664,55
742,5,beer,0.5,diageo,guinness,50
742,21,cider,0.275,cult,mokai,30
742,1,beer,0.4,carlsberg,carlsberg,40
742,22,cider,0.275,carlsberg,somersby,30
743,1,beer,0.5,carlsberg,carlsberg,60
743,5,beer,0.5,diageo,guinness,50
743,21,cider,0.275,cult,mokai,50
743,2,beer,0.5,carlsberg,tuborg classic,55
743,4,beer,0.5,carlsberg,tuborg,20
744,6,beer,0.5,hancock,høker,55
744,4,beer,0.4,carlsberg,tuborg,50
745,4,beer,0.5,carlsberg,tuborg,60
745,21,cider,0.275,cult,mokai,55
745,20,cider,0.275,smirnoff,smirnoff ice,55
745,10,shot,0.02,underberg,underberg,25
745,23,cider,0.275,diageo,bacardi breezer,45
746,5,beer,0.5,diageo,guinness,40
746,6,beer,0.4,hancock,høker,50
746,4,beer,0.4,carlsberg,tuborg,20
746,10,shot,0.02,underberg,underberg,35
746,1,beer,0.4,carlsberg,carlsberg,50
747,4,beer,0.5,carlsberg,tuborg,20
747,20,cider,0.275,smirnoff,smirnoff ice,30
747,22,cider,0.275,carlsberg,somersby,55
747,10,shot,0.02,underberg,underberg,25
747,1,beer,0.4,carlsberg,carlsberg,40
747,21,cider,0.275,cult,mokai,55
747,5,beer,0.5,diageo,guinness,65
748,10,shot,0.02,underberg,underberg,35
748,2,beer,0.5,carlsberg,tuborg classic,20
748,21,cider,0.275,cult,mokai,50
749,4,beer,0.5,carlsberg,tuborg,45
749,6,beer,0.5,hancock,høker,50
750,21,cider,0.275,cult,mokai,45
750,23,cider,0.275,diageo,bacardi breezer,55
750,3,beer,0.4,carlsberg,blanc 1664,65
751,2,beer,0.5,carlsberg,tuborg classic,50
751,23,cider,0.275,diageo,bacardi breezer,30
751,4,beer,0.5,carlsberg,tuborg,55
751,5,beer,0.4,diageo,guinness,55
751,20,cider,0.275,smirnoff,smirnoff ice,45
752,1,beer,0.4,carlsberg,carlsberg,40
752,2,beer,0.5,carlsberg,tuborg classic,20
753,2,beer,0.4,carlsberg,tuborg classic,50
753,22,cider,0.275,carlsberg,somersby,50
753,23,cider,0.275,diageo,bacardi breezer,55
753,4,beer,0.5,carlsberg,tuborg,45
753,21,cider,0.275,cult,mokai,39
753,1,beer,0.5,carlsberg,carlsberg,40
754,2,beer,0.4,carlsberg,tuborg classic,55
754,10,shot,0.02,underberg,underberg,25
755,5,beer,0.4,diageo,guinness,60
755,1,beer,0.5,carlsberg,carlsberg,60
755,6,beer,0.4,hancock,høker,40
755,4,beer,0.4,carlsberg,tuborg,60
755,21,cider,0.275,cult,mokai,45
756,2,beer,0.5,carlsberg,tuborg classic,60
756,10,shot,0.02,underberg,underberg,30
756,3,beer,0.4,carlsberg,blanc 1664,40
757,21,cider,0.275,cult,mokai,39
757,1,beer,0.4,carlsberg,carlsberg,20
758,21,cider,0.275,cult,mokai,30
758,2,beer,0.5,carlsberg,tuborg classic,45
758,4,beer,0.4,carlsberg,tuborg,50
759,10,shot,0.02,underberg,underberg,35
759,3,beer,0.5,carlsberg,blanc 1664,55
759,23,cider,0.275,diageo,bacardi breezer,39
759,22,cider,0.275,carlsberg,somersby,45
759,6,beer,0.5,hancock,høker,50
759,4,beer,0.4,carlsberg,tuborg,60
759,5,beer,0.5,diageo,guinness,60
760,10,shot,0.02,underberg,underberg,30
760,21,cider,0.275,cult,mokai,39
760,23,cider,0.275,diageo,bacardi breezer,55
760,4,beer,0.4,carlsberg,tuborg,45
760,2,beer,0.4,carlsberg,tuborg classic,60
761,22,cider,0.275,carlsberg,somersby,39
761,10,shot,0.02,underberg,underberg,25
761,6,beer,0.5,hancock,høker,65
761,20,cider,0.275,smirnoff,smirnoff ice,30
761,4,beer,0.5,carlsberg,tuborg,45
762,10,shot,0.02,underberg,underberg,35
762,23,cider,0.275,diageo,bacardi breezer,39
762,1,beer,0.4,carlsberg,carlsberg,20
762,20,cider,0.275,smirnoff,smirnoff ice,45
762,2,beer,0.5,carlsberg,tuborg classic,60
762,6,beer,0.5,hancock,høker,65
762,4,beer,0.5,carlsberg,tuborg,60
763,1,beer,0.4,carlsberg,carlsberg,20
763,6,beer,0.5,hancock,høker,65
764,5,beer,0.4,diageo,guinness,65
764,1,beer,0.4,carlsberg,carlsberg,50
764,23,cider,0.275,diageo,bacardi breezer,30
764,2,beer,0.4,carlsberg,tuborg classic,40
764,6,beer,0.4,hancock,høker,40
764,4,beer,0.4,carlsberg,tuborg,50
764,22,cider,0.275,carlsberg,somersby,39
765,10,shot,0.02,underberg,underberg,30
765,4,beer,0.4,carlsberg,tuborg,45
765,3,beer,0.4,carlsberg,blanc 1664,60
765,6,beer,0.4,hancock,høker,40
765,23,cider,0.275,diageo,bacardi breezer,50
766,20,cider,0.275,smirnoff,smirnoff ice,30
766,22,cider,0.275,carlsberg,somersby,50
766,21,cider,0.275,cult,mokai,50
767,21,cider,0.275,cult,mokai,39
767,2,beer,0.4,carlsberg,tuborg classic,50
767,10,shot,0.02,underberg,underberg,30
767,5,beer,0.4,diageo,guinness,40
767,6,beer,0.4,hancock,høker,65
767,23,cider,0.275,diageo,bacardi breezer,30
768,22,cider,0.275,carlsberg,somersby,45
768,2,beer,0.5,carlsberg,tuborg classic,55
769,6,beer,0.4,hancock,høker,60
769,2,beer,0.4,carlsberg,tuborg classic,50
769,5,beer,0.4,diageo,guinness,60
769,21,cider,0.275,cult,mokai,50
770,2,beer,0.4,carlsberg,tuborg classic,20
770,21,cider,0.275,cult,mokai,39
770,4,beer,0.5,carlsberg,tuborg,20
770,3,beer,0.4,carlsberg,blanc 1664,50
770,1,beer,0.5,carlsberg,carlsberg,20
770,20,cider,0.275,smirnoff,smirnoff ice,39
770,10,shot,0.02,underberg,underberg,30
771,6,beer,0.5,hancock,høker,50
771,1,beer,0.4,carlsberg,carlsberg,55
772,2,beer,0.4,carlsberg,tuborg classic,50
772,10,shot,0.02,underberg,underberg,35
772,5,beer,0.5,diageo,guinness,65
773,6,beer,0.4,hancock,høker,65
773,2,beer,0.5,carlsberg,tuborg classic,40
773,23,cider,0.275,diageo,bacardi breezer,45
773,22,cider,0.275,carlsberg,somersby,39
773,21,cider,0.275,cult,mokai,45
773,20,cider,0.275,smirnoff,smirnoff ice,55
774,23,cider,0.275,diageo,bacardi breezer,39
774,1,beer,0.5,carlsberg,carlsberg,55
774,22,cider,0.275,carlsberg,somersby,45
774,2,beer,0.5,carlsberg,tuborg classic,55
774,20,cider,0.275,smirnoff,smirnoff ice,39
775,1,beer,0.5,carlsberg,carlsberg,45
775,20,cider,0.275,smirnoff,smirnoff ice,45
775,22,cider,0.275,carlsberg,somersby,50
775,21,cider,0.275,cult,mokai,30
775,4,beer,0.4,carlsberg,tuborg,55
775,2,beer,0.4,carlsberg,tuborg classic,45
775,6,beer,0.5,hancock,høker,65
776,23,cider,0.275,diageo,bacardi breezer,50
776,3,beer,0.4,carlsberg,blanc 1664,40
776,5,beer,0.4,diageo,guinness,55
776,22,cider,0.275,carlsberg,somersby,55
777,6,beer,0.5,hancock,høker,55
777,10,shot,0.02,underberg,underberg,25
777,4,beer,0.4,carlsberg,tuborg,40
777,23,cider,0.275,diageo,bacardi breezer,55
778,22,cider,0.275,carlsberg,somersby,45
778,10,shot,0.02,underberg,underberg,35
778,23,cider,0.275,diageo,bacardi breezer,50
778,2,beer,0.5,carlsberg,tuborg classic,20
778,1,beer,0.5,carlsberg,carlsberg,55
778,3,beer,0.4,carlsberg,blanc 1664,40
779,23,cider,0.275,diageo,bacardi breezer,39
779,3,beer,0.4,carlsberg,blanc 1664,65
780,5,beer,0.5,diageo,guinness,60
780,21,cider,0.275,cult,mokai,50
780,20,cider,0.275,smirnoff,smirnoff ice,45
781,1,beer,0.5,carlsberg,carlsberg,60
781,6,beer,0.4,hancock,høker,40
781,22,cider,0.275,carlsberg,somersby,55
781,10,shot,0.02,underberg,underberg,25
782,6,beer,0.4,hancock,høker,65
782,5,beer,0.4,diageo,guinness,60
782,20,cider,0.275,smirnoff,smirnoff ice,45
783,21,cider,0.275,cult,mokai,50
783,2,beer,0.4,carlsberg,tuborg classic,45
783,6,beer,0.4,hancock,høker,60
783,23,cider,0.275,diageo,bacardi breezer,50
783,10,shot,0.02,underberg,underberg,35
783,1,beer,0.5,carlsberg,carlsberg,45
784,22,cider,0.275,carlsberg,somersby,30
784,20,cider,0.275,smirnoff,smirnoff ice,50
784,21,cider,0.275,cult,mokai,30
784,5,beer,0.4,diageo,guinness,60
784,3,beer,0.4,carlsberg,blanc 1664,55
785,6,beer,0.4,hancock,høker,65
785,4,beer,0.5,carlsberg,tuborg,60
785,5,beer,0.5,diageo,guinness,50
785,22,cider,0.275,carlsberg,somersby,30
786,4,beer,0.5,carlsberg,tuborg,45
786,3,beer,0.5,carlsberg,blanc 1664,55
786,20,cider,0.275,smirnoff,smirnoff ice,55
787,23,cider,0.275,diageo,bacardi breezer,39
787,6,beer,0.5,hancock,høker,40
788,6,beer,0.4,hancock,høker,40
788,21,cider,0.275,cult,mokai,50
